from,to,weight
ThisIsCANVax,VaccinateCal,1
ThisIsCANVax,VaccinateIN,1
ThisIsCANVax,vaccine_trust,1
ThisIsCANVax,vaccinenation,1
ThisIsCANVax,Vaccines,1
ThisIsCANVax,vaccines4life,1
ThisIsCANVax,VaccineSafetyN,1
ThisIsCANVax,VaccinesEurope,1
ThisIsCANVax,VaccinesToday,1
ThisIsCANVax,VaccineUK,1
ThisIsCANVax,Vaccinologist,1
ThisIsCANVax,VaxAmbassadors,1
ThisIsCANVax,VaxResources,1
ThisIsCANVax,Vaxyourfam,1
ThisIsCANVax,Vi_VIorg,1
ThisIsCANVax,Voices4Vaccines,1
ThisIsCANVax,wellcometrust,1
ThisIsCANVax,WorkVaccines,1
UMCVD,AVACNow,1
UMCVD,CEPIvaccines,1
UMCVD,DrCharlieWeller,1
UMCVD,DrNancyM_CDC,1
UMCVD,DrPaulOffit,1
UMCVD,DrTomFrieden,1
UMCVD,ebirimobinna,1
UMCVD,EricTopol,1
UMCVD,famfightflu,1
UMCVD,g_debroucker,1
UMCVD,gavi,1
UMCVD,GaviSeth,1
UMCVD,greenbergepi,1
UMCVD,HelenMatzger,1
UMCVD,HHSvaccines,1
UMCVD,hic_vac,1
UMCVD,ImmunizeOrg,1
UMCVD,IVACtweets,1
UMCVD,JennerInstitute,1
UMCVD,lj_tan,1
UMCVD,MalariaVaccine,1
UMCVD,michelzaffran,1
UMCVD,MicrobesInfect,1
UMCVD,mjmull,1
UMCVD,MSF_access,1
UMCVD,NIAIDNews,1
UMCVD,NIHDirector,1
UMCVD,NursesWhoVax,1
UMCVD,PeterHotez,1
UMCVD,PreventTyphoid,1
UMCVD,sabinvaccine,1
UMCVD,sciencecohen,1
UMCVD,ShotAtLife,1
UMCVD,ShotbyShotorg,1
UMCVD,snehiil,1
UMCVD,VaccinateCal,1
UMCVD,VaccinateIN,1
UMCVD,vaccinenation,1
UMCVD,Vaccines,1
UMCVD,vaccines4life,1
UMCVD,VaccinesEurope,1
UMCVD,VaccinesToday,1
UMCVD,Vaccinologist,1
UMCVD,VaxAmbassadors,1
UMCVD,VaxResources,1
UMCVD,Vaxyourfam,1
UMCVD,VaxYourFamily,1
UMCVD,Voices4Vaccines,1
UMCVD,Wavaorg,1
UMCVD,wellcometrust,1
VaccinateCal,DrNancyM_CDC,1
VaccinateCal,DrPaulOffit,1
VaccinateCal,EricTopol,1
VaccinateCal,famfightflu,1
VaccinateCal,gavi,1
VaccinateCal,GaviSeth,1
VaccinateCal,Immunize_USA,1
VaccinateCal,ImmunizeOrg,1
VaccinateCal,lj_tan,1
VaccinateCal,lymanbiopharma,1
VaccinateCal,michaelmina_lab,1
VaccinateCal,michelzaffran,1
VaccinateCal,noelTbrewer,1
VaccinateCal,NursesWhoVax,1
VaccinateCal,PeterHotez,1
VaccinateCal,sabinvaccine,1
VaccinateCal,sarahdespres,1
VaccinateCal,ShotAtLife,1
VaccinateCal,ShotbyShotorg,1
VaccinateCal,ShotsHeard,1
VaccinateCal,skepticalraptor,1
VaccinateCal,vaccinenation,1
VaccinateCal,VaccineSafetyN,1
VaccinateCal,VaccinesToday,1
VaccinateCal,VaccineUK,1
VaccinateCal,Vaccinologist,1
VaccinateCal,VaxAmbassadors,1
VaccinateCal,Vaxyourfam,1
VaccinateCal,VaxYourFamily,1
VaccinateCal,Voices4Vaccines,1
VaccinateCal,WorkVaccines,1
VaccinateIN,AVACNow,1
VaccinateIN,CCFCoalition,1
VaccinateIN,DrNancyM_CDC,1
VaccinateIN,DrPaulOffit,1
VaccinateIN,DrTomFrieden,1
VaccinateIN,famfightflu,1
VaccinateIN,gavi,1
VaccinateIN,HHSvaccines,1
VaccinateIN,HPVAction,1
VaccinateIN,HPVRoundtable,1
VaccinateIN,Immunize_USA,1
VaccinateIN,ImmunizeOrg,1
VaccinateIN,IVaccinateMI,1
VaccinateIN,IVACtweets,1
VaccinateIN,lj_tan,1
VaccinateIN,mjmull,1
VaccinateIN,NIAIDNews,1
VaccinateIN,NMAtweets,1
VaccinateIN,noelTbrewer,1
VaccinateIN,NursesWhoVax,1
VaccinateIN,PeterHotez,1
VaccinateIN,sabinvaccine,1
VaccinateIN,sanofipasteur,1
VaccinateIN,sarahdespres,1
VaccinateIN,ShotAtLife,1
VaccinateIN,ShotbyShotorg,1
VaccinateIN,ShotsHeard,1
VaccinateIN,skepticalraptor,1
VaccinateIN,snehiil,1
VaccinateIN,ThisIsCANVax,1
VaccinateIN,VaccinateCal,1
VaccinateIN,vaccinenation,1
VaccinateIN,vaccines4life,1
VaccinateIN,VaccineSafetyN,1
VaccinateIN,VaccinesToday,1
VaccinateIN,VaxAmbassadors,1
VaccinateIN,VaxResources,1
VaccinateIN,Vaxyourfam,1
VaccinateIN,VaxYourFamily,1
VaccinateIN,Vi_VIorg,1
VaccinateIN,Voices4Vaccines,1
VaccinateIN,WorkVaccines,1
vaccine_trust,CEPIvaccines,1
vaccine_trust,CharlesShey,1
vaccine_trust,DrCharlieWeller,1
vaccine_trust,epi_michael,1
vaccine_trust,EricTopol,1
vaccine_trust,florian_krammer,1
vaccine_trust,gavi,1
vaccine_trust,GaviSeth,1
vaccine_trust,harryetaylor,1
vaccine_trust,hic_vac,1
vaccine_trust,Immunize_USA,1
vaccine_trust,IVACtweets,1
vaccine_trust,JennerInstitute,1
vaccine_trust,MalariaVaccine,1
vaccine_trust,mvankerkhove,1
vaccine_trust,noelTbrewer,1
vaccine_trust,NursesWhoVax,1
vaccine_trust,PeterHotez,1
vaccine_trust,ProfHeidiLarson,1
vaccine_trust,sabinvaccine,1
vaccine_trust,ShotAtLife,1
vaccine_trust,ShotsHeard,1
vaccine_trust,SJVanders,1
vaccine_trust,TheInfluenzers,1
vaccine_trust,ThisIsCANVax,1
vaccine_trust,vaccines4life,1
vaccine_trust,VaccineSafetyN,1
vaccine_trust,VaccinesEurope,1
vaccine_trust,VaccinesToday,1
vaccine_trust,VaxAmbassadors,1
vaccine_trust,Vi_VIorg,1
vaccine_trust,Voices4Vaccines,1
vaccine_trust,wellcometrust,1
vaccine_trust,WorkVaccines,1
VaccineFinder,famfightflu,1
VaccineFinder,ImmunizeOrg,1
VaccineFinder,lj_tan,1
VaccineFinder,NIAIDNews,1
VaccineFinder,NIHDirector,1
VaccineFinder,Vaxyourfam,1
vaccinemakers,DrJennersHouse,1
vaccinemakers,DrNancyM_CDC,1
vaccinemakers,DrPaulOffit,1
vaccinemakers,DrTomFrieden,1
vaccinemakers,famfightflu,1
vaccinemakers,gavi,1
vaccinemakers,GaviSeth,1
vaccinemakers,greenbergepi,1
vaccinemakers,Immunize_USA,1
vaccinemakers,ImmunizeOrg,1
vaccinemakers,lj_tan,1
vaccinemakers,michaelmina_lab,1
vaccinemakers,MicrobesInfect,1
vaccinemakers,NIAIDNews,1
vaccinemakers,NIHDirector,1
vaccinemakers,NursesWhoVax,1
vaccinemakers,PeterHotez,1
vaccinemakers,sabinvaccine,1
vaccinemakers,ShotAtLife,1
vaccinemakers,ShotbyShotorg,1
vaccinemakers,skepticalraptor,1
vaccinemakers,Vaccines,1
vaccinemakers,VaccineSafetyN,1
vaccinemakers,VaccinesToday,1
vaccinemakers,VaccineUK,1
vaccinemakers,Vaccinologist,1
vaccinemakers,VaxAmbassadors,1
vaccinemakers,Vaxyourfam,1
vaccinemakers,VaxYourFamily,1
vaccinemakers,Vi_VIorg,1
vaccinemakers,Voices4Vaccines,1
vaccinemakers,wellcometrust,1
vaccinenation,CEPIvaccines,1
vaccinenation,DrCharlieWeller,1
vaccinenation,DrPaulOffit,1
vaccinenation,EricTopol,1
vaccinenation,famfightflu,1
vaccinenation,gavi,1
vaccinenation,GaviSeth,1
vaccinenation,HHSvaccines,1
vaccinenation,Immunize_USA,1
vaccinenation,ImmunizeOrg,1
vaccinenation,IVACtweets,1
vaccinenation,jasonlschwartz,1
vaccinenation,MalariaVaccine,1
vaccinenation,MSF_access,1
vaccinenation,NIAIDNews,1
vaccinenation,NMAtweets,1
vaccinenation,noelTbrewer,1
vaccinenation,PeterHotez,1
vaccinenation,PreventTyphoid,1
vaccinenation,sabinvaccine,1
vaccinenation,sanofipasteur,1
vaccinenation,ShotAtLife,1
vaccinenation,ShotbyShotorg,1
vaccinenation,skepticalraptor,1
vaccinenation,Tech_Networks,1
vaccinenation,VaccinateIN,1
vaccinenation,vaccines4life,1
vaccinenation,VaccineSafetyN,1
vaccinenation,VaccinesEurope,1
vaccinenation,VaccinesToday,1
vaccinenation,vaninalala,1
vaccinenation,VaxResources,1
vaccinenation,Vaxyourfam,1
vaccinenation,VaxYourFamily,1
vaccinenation,Voices4Vaccines,1
vaccinenation,wellcometrust,1
Vaccines,CEPIvaccines,1
Vaccines,DrCharlieWeller,1
Vaccines,DrNancyM_CDC,1
Vaccines,ebirimobinna,1
Vaccines,gavi,1
Vaccines,GaviSeth,1
Vaccines,HelenMatzger,1
Vaccines,HHSvaccines,1
Vaccines,Immunize_USA,1
Vaccines,ImmunizeOrg,1
Vaccines,IVACtweets,1
Vaccines,MalariaVaccine,1
Vaccines,michelzaffran,1
Vaccines,MSF_access,1
Vaccines,NursesWhoVax,1
Vaccines,PeterHotez,1
Vaccines,PreventTyphoid,1
Vaccines,ProfHeidiLarson,1
Vaccines,sabinvaccine,1
Vaccines,sanofipasteur,1
Vaccines,ShotAtLife,1
Vaccines,vaccinenation,1
Vaccines,VaccinesToday,1
Vaccines,VaxResources,1
Vaccines,Voices4Vaccines,1
Vaccines,Wavaorg,1
Vaccines,wellcometrust,1
vaccines4life,AVACNow,1
vaccines4life,CEPIvaccines,1
vaccines4life,DaraLieb,1
vaccines4life,DrCharlieWeller,1
vaccines4life,DrNancyM_CDC,1
vaccines4life,g_debroucker,1
vaccines4life,gavi,1
vaccines4life,GaviSeth,1
vaccines4life,greenbergepi,1
vaccines4life,HHSvaccines,1
vaccines4life,Immunize_USA,1
vaccines4life,ImmunizeOrg,1
vaccines4life,IVACtweets,1
vaccines4life,jasonlschwartz,1
vaccines4life,JennerInstitute,1
vaccines4life,lj_tan,1
vaccines4life,NIHDirector,1
vaccines4life,NursesWhoVax,1
vaccines4life,PeterHotez,1
vaccines4life,ProfHeidiLarson,1
vaccines4life,sabinvaccine,1
vaccines4life,sanofipasteur,1
vaccines4life,ShotbyShotorg,1
vaccines4life,snehiil,1
vaccines4life,TheInfluenzers,1
vaccines4life,ThisIsCANVax,1
vaccines4life,UMCVD,1
vaccines4life,vaccine_trust,1
vaccines4life,VaccineFinder,1
vaccines4life,vaccinemakers,1
vaccines4life,vaccinenation,1
vaccines4life,Vaccines,1
vaccines4life,VaccineSafetyN,1
vaccines4life,VaccinesEurope,1
vaccines4life,VaccinesToday,1
vaccines4life,VaccineUK,1
vaccines4life,Vaccinologist,1
vaccines4life,VaxAmbassadors,1
vaccines4life,VaxResources,1
vaccines4life,VaxYourFamily,1
vaccines4life,Vi_VIorg,1
vaccines4life,Voices4Vaccines,1
vaccines4life,Wavaorg,1
vaccines4life,wellcometrust,1
vaccines4life,WorkVaccines,1
VaccineSafetyN,AVACNow,1
VaccineSafetyN,CEPIvaccines,1
VaccineSafetyN,DrNancyM_CDC,1
VaccineSafetyN,DrPaulOffit,1
VaccineSafetyN,famfightflu,1
VaccineSafetyN,gavi,1
VaccineSafetyN,GaviSeth,1
VaccineSafetyN,HelenMatzger,1
VaccineSafetyN,HHSvaccines,1
VaccineSafetyN,HPVRoundtable,1
VaccineSafetyN,Immunize_USA,1
VaccineSafetyN,ImmunizeOrg,1
VaccineSafetyN,IVACtweets,1
VaccineSafetyN,MalariaVaccine,1
VaccineSafetyN,mvankerkhove,1
VaccineSafetyN,NursesWhoVax,1
VaccineSafetyN,PeterHotez,1
VaccineSafetyN,ProfHeidiLarson,1
VaccineSafetyN,sabinvaccine,1
VaccineSafetyN,ShotAtLife,1
VaccineSafetyN,ShotsHeard,1
VaccineSafetyN,ThisIsCANVax,1
VaccineSafetyN,VaccinateCal,1
VaccineSafetyN,VaccinateIN,1
VaccineSafetyN,vaccine_trust,1
VaccineSafetyN,VaccineFinder,1
VaccineSafetyN,vaccinemakers,1
VaccineSafetyN,vaccinenation,1
VaccineSafetyN,Vaccines,1
VaccineSafetyN,vaccines4life,1
VaccineSafetyN,VaccinesEurope,1
VaccineSafetyN,VaccinesToday,1
VaccineSafetyN,VaccineUK,1
VaccineSafetyN,Vaccinologist,1
VaccineSafetyN,VaxAmbassadors,1
VaccineSafetyN,VaxResources,1
VaccineSafetyN,Vaxyourfam,1
VaccineSafetyN,Vi_VIorg,1
VaccineSafetyN,Voices4Vaccines,1
VaccineSafetyN,wellcometrust,1
VaccineSafetyN,WorkVaccines,1
VaccinesEurope,10queues,1
VaccinesEurope,CEPIvaccines,1
VaccinesEurope,DrNancyM_CDC,1
VaccinesEurope,gavi,1
VaccinesEurope,GaviSeth,1
VaccinesEurope,greenbergepi,1
VaccinesEurope,HHSvaccines,1
VaccinesEurope,HPVRoundtable,1
VaccinesEurope,ImmunizeOrg,1
VaccinesEurope,IVACtweets,1
VaccinesEurope,lj_tan,1
VaccinesEurope,MalariaVaccine,1
VaccinesEurope,MicrobesInfect,1
VaccinesEurope,NIAIDNews,1
VaccinesEurope,NursesWhoVax,1
VaccinesEurope,PreventTyphoid,1
VaccinesEurope,sabinvaccine,1
VaccinesEurope,sanofipasteur,1
VaccinesEurope,sciencecohen,1
VaccinesEurope,ShotAtLife,1
VaccinesEurope,UMCVD,1
VaccinesEurope,VaccinateCal,1
VaccinesEurope,VaccineFinder,1
VaccinesEurope,vaccinenation,1
VaccinesEurope,Vaccines,1
VaccinesEurope,vaccines4life,1
VaccinesEurope,VaccineSafetyN,1
VaccinesEurope,VaccinesToday,1
VaccinesEurope,VaccineUK,1
VaccinesEurope,Vaccinologist,1
VaccinesEurope,vaninalala,1
VaccinesEurope,VaxAmbassadors,1
VaccinesEurope,Vaxyourfam,1
VaccinesEurope,Voices4Vaccines,1
VaccinesEurope,WorkVaccines,1
VaccinesToday,CharlesShey,1
VaccinesToday,DrTomFrieden,1
VaccinesToday,ElsTorreele,1
VaccinesToday,florian_krammer,1
VaccinesToday,HealthPolicyW,1
VaccinesToday,hic_vac,1
VaccinesToday,IVaccinateMI,1
VaccinesToday,jonathanrockoff,1
VaccinesToday,lymanbiopharma,1
VaccinesToday,michaelmina_lab,1
VaccinesToday,mvankerkhove,1
VaccinesToday,nigeltwitt,1
VaccinesToday,NOMANCampaign,1
VaccinesToday,peripatetical,1
VaccinesToday,ProfHeidiLarson,1
VaccinesToday,roberto_ieraci,1
VaccinesToday,sciencecohen,1
VaccinesToday,ShotsHeard,1
VaccinesToday,TheInfluenzers,1
VaccinesToday,ThisIsCANVax,1
VaccinesToday,vaccine_trust,1
VaccinesToday,vaccinemakers,1
VaccinesToday,VaccineSafetyN,1
VaccinesToday,WorkVaccines,1
VaccineUK,DrPaulOffit,1
VaccineUK,gavi,1
VaccineUK,GaviSeth,1
VaccineUK,HPVRoundtable,1
VaccineUK,Immunize_USA,1
VaccineUK,ImmunizeOrg,1
VaccineUK,jasonlschwartz,1
VaccineUK,lj_tan,1
VaccineUK,lymanbiopharma,1
VaccineUK,MalariaVaccine,1
VaccineUK,michaelmina_lab,1
VaccineUK,noelTbrewer,1
VaccineUK,NursesWhoVax,1
VaccineUK,ProfHeidiLarson,1
VaccineUK,sabinvaccine,1
VaccineUK,ShotAtLife,1
VaccineUK,ShotbyShotorg,1
VaccineUK,skepticalraptor,1
VaccineUK,snehiil,1
VaccineUK,VaccinateCal,1
VaccineUK,VaccineFinder,1
VaccineUK,vaccinemakers,1
VaccineUK,Vaccines,1
VaccineUK,VaccineSafetyN,1
VaccineUK,VaccinesEurope,1
VaccineUK,VaccinesToday,1
VaccineUK,Vaccinologist,1
VaccineUK,VaxAmbassadors,1
VaccineUK,Vaxyourfam,1
VaccineUK,VaxYourFamily,1
VaccineUK,Voices4Vaccines,1
VaccineUK,WorkVaccines,1
Vaccinologist,AVACNow,1
Vaccinologist,CEPIvaccines,1
Vaccinologist,DrJennersHouse,1
Vaccinologist,DrNancyM_CDC,1
Vaccinologist,DrPaulOffit,1
Vaccinologist,DrTomFrieden,1
Vaccinologist,EdBelongia,1
Vaccinologist,ElsTorreele,1
Vaccinologist,epi_michael,1
Vaccinologist,EricTopol,1
Vaccinologist,famfightflu,1
Vaccinologist,florian_krammer,1
Vaccinologist,gavi,1
Vaccinologist,GaviSeth,1
Vaccinologist,greenbergepi,1
Vaccinologist,HealthPolicyW,1
Vaccinologist,HHSvaccines,1
Vaccinologist,Immunize_USA,1
Vaccinologist,ImmunizeOrg,1
Vaccinologist,IVACtweets,1
Vaccinologist,MicrobesInfect,1
Vaccinologist,mlipsitch,1
Vaccinologist,mvankerkhove,1
Vaccinologist,noelTbrewer,1
Vaccinologist,PeterHotez,1
Vaccinologist,ProfHeidiLarson,1
Vaccinologist,sabinvaccine,1
Vaccinologist,sanofipasteur,1
Vaccinologist,ShotAtLife,1
Vaccinologist,SJVanders,1
Vaccinologist,skepticalraptor,1
Vaccinologist,TheInfluenzers,1
Vaccinologist,ThisIsCANVax,1
Vaccinologist,UMCVD,1
Vaccinologist,VaccinateCal,1
Vaccinologist,vaccinemakers,1
Vaccinologist,vaccines4life,1
Vaccinologist,VaccineSafetyN,1
Vaccinologist,VaccinesEurope,1
Vaccinologist,VaccinesToday,1
Vaccinologist,VaccineUK,1
Vaccinologist,Vaxyourfam,1
Vaccinologist,VaxYourFamily,1
Vaccinologist,Voices4Vaccines,1
Vaccinologist,wellcometrust,1
Vaccinologist,WorkVaccines,1
vaninalala,CEPIvaccines,1
vaninalala,DrPaulOffit,1
vaninalala,ElsTorreele,1
vaninalala,gavi,1
vaninalala,GaviSeth,1
vaninalala,greenbergepi,1
vaninalala,ImmunizeOrg,1
vaninalala,IVACtweets,1
vaninalala,jasonlschwartz,1
vaninalala,MicrobesInfect,1
vaninalala,MSF_access,1
vaninalala,sabinvaccine,1
vaninalala,sanofipasteur,1
vaninalala,ShotAtLife,1
vaninalala,ShotbyShotorg,1
vaninalala,vaccinenation,1
vaninalala,Vaccines,1
vaninalala,VaccinesEurope,1
vaninalala,VaccinesToday,1
vaninalala,VaxAmbassadors,1
vaninalala,Vaxyourfam,1
vaninalala,VaxYourFamily,1
vaninalala,Voices4Vaccines,1
VaxAmbassadors,DrNancyM_CDC,1
VaxAmbassadors,famfightflu,1
VaxAmbassadors,HPVRoundtable,1
VaxAmbassadors,Immunize_USA,1
VaxAmbassadors,ImmunizeOrg,1
VaxAmbassadors,IVACtweets,1
VaxAmbassadors,jasonlschwartz,1
VaxAmbassadors,lj_tan,1
VaxAmbassadors,MicrobesInfect,1
VaxAmbassadors,NMAtweets,1
VaxAmbassadors,NursesWhoVax,1
VaxAmbassadors,PeterHotez,1
VaxAmbassadors,PreventTyphoid,1
VaxAmbassadors,ProfHeidiLarson,1
VaxAmbassadors,sabinvaccine,1
VaxAmbassadors,ShotsHeard,1
VaxAmbassadors,SJVanders,1
VaxAmbassadors,skepticalraptor,1
VaxAmbassadors,ThisIsCANVax,1
VaxAmbassadors,vaccinemakers,1
VaxAmbassadors,vaccines4life,1
VaxAmbassadors,VaccineSafetyN,1
VaxAmbassadors,VaccinesToday,1
VaxAmbassadors,VaxResources,1
VaxAmbassadors,Vaxyourfam,1
VaxAmbassadors,Voices4Vaccines,1
VaxResources,AVACNow,1
VaxResources,CEPIvaccines,1
VaxResources,CharlesShey,1
VaxResources,DrNancyM_CDC,1
VaxResources,DrPaulOffit,1
VaxResources,famfightflu,1
VaxResources,gavi,1
VaxResources,GaviSeth,1
VaxResources,greenbergepi,1
VaxResources,HelenMatzger,1
VaxResources,HHSvaccines,1
VaxResources,Immunize_USA,1
VaxResources,ImmunizeOrg,1
VaxResources,IVACtweets,1
VaxResources,jasonlschwartz,1
VaxResources,MalariaVaccine,1
VaxResources,michelzaffran,1
VaxResources,NIAIDNews,1
VaxResources,NMAtweets,1
VaxResources,NursesWhoVax,1
VaxResources,PeterHotez,1
VaxResources,PreventTyphoid,1
VaxResources,sabinvaccine,1
VaxResources,samicarlson,1
VaxResources,sanofipasteur,1
VaxResources,ShotAtLife,1
VaxResources,ShotbyShotorg,1
VaxResources,ShotsHeard,1
VaxResources,ThisIsCANVax,1
VaxResources,UMCVD,1
VaxResources,VaccinateIN,1
VaxResources,vaccinenation,1
VaxResources,Vaccines,1
VaxResources,vaccines4life,1
VaxResources,VaccineSafetyN,1
VaxResources,VaccinesEurope,1
VaxResources,VaccinesToday,1
VaxResources,VaxAmbassadors,1
VaxResources,Vaxyourfam,1
VaxResources,VaxYourFamily,1
VaxResources,Voices4Vaccines,1
VaxResources,wellcometrust,1
VaxResources,WorkVaccines,1
Vaxyourfam,10queues,1
Vaxyourfam,AVACNow,1
Vaxyourfam,DaraLieb,1
Vaxyourfam,DrNancyM_CDC,1
Vaxyourfam,DrPaulOffit,1
Vaxyourfam,famfightflu,1
Vaxyourfam,gavi,1
Vaxyourfam,GaviSeth,1
Vaxyourfam,greenbergepi,1
Vaxyourfam,HelenMatzger,1
Vaxyourfam,HHSvaccines,1
Vaxyourfam,HPVAction,1
Vaxyourfam,HPVRoundtable,1
Vaxyourfam,Immunize_USA,1
Vaxyourfam,ImmunizeOrg,1
Vaxyourfam,IVaccinateMI,1
Vaxyourfam,IVACtweets,1
Vaxyourfam,jasonlschwartz,1
Vaxyourfam,lj_tan,1
Vaxyourfam,NIAIDNews,1
Vaxyourfam,NIHDirector,1
Vaxyourfam,NMAtweets,1
Vaxyourfam,noelTbrewer,1
Vaxyourfam,NursesWhoVax,1
Vaxyourfam,PeterHotez,1
Vaxyourfam,roberto_ieraci,1
Vaxyourfam,sabinvaccine,1
Vaxyourfam,sanofipasteur,1
Vaxyourfam,sarahdespres,1
Vaxyourfam,ShotAtLife,1
Vaxyourfam,ShotbyShotorg,1
Vaxyourfam,ShotsHeard,1
Vaxyourfam,skepticalraptor,1
Vaxyourfam,ThisIsCANVax,1
Vaxyourfam,VaccinateCal,1
Vaxyourfam,VaccinateIN,1
Vaxyourfam,VaccineFinder,1
Vaxyourfam,vaccinemakers,1
Vaxyourfam,vaccinenation,1
Vaxyourfam,Vaccines,1
Vaxyourfam,vaccines4life,1
Vaxyourfam,VaccineSafetyN,1
Vaxyourfam,VaccinesEurope,1
Vaxyourfam,VaccinesToday,1
Vaxyourfam,VaccineUK,1
Vaxyourfam,Vaccinologist,1
Vaxyourfam,vaninalala,1
Vaxyourfam,VaxAmbassadors,1
Vaxyourfam,VaxResources,1
Vaxyourfam,VaxYourFamily,1
Vaxyourfam,Vi_VIorg,1
Vaxyourfam,Voices4Vaccines,1
Vaxyourfam,WorkVaccines,1
VaxYourFamily,AVACNow,1
VaxYourFamily,DaraLieb,1
VaxYourFamily,DrNancyM_CDC,1
VaxYourFamily,DrPaulOffit,1
VaxYourFamily,ebirimobinna,1
VaxYourFamily,famfightflu,1
VaxYourFamily,gavi,1
VaxYourFamily,greenbergepi,1
VaxYourFamily,HHSvaccines,1
VaxYourFamily,HPVRoundtable,1
VaxYourFamily,Immunize_USA,1
VaxYourFamily,ImmunizeOrg,1
VaxYourFamily,IVACtweets,1
VaxYourFamily,jasonlschwartz,1
VaxYourFamily,lj_tan,1
VaxYourFamily,NMAtweets,1
VaxYourFamily,noelTbrewer,1
VaxYourFamily,NursesWhoVax,1
VaxYourFamily,PeterHotez,1
VaxYourFamily,sabinvaccine,1
VaxYourFamily,sarahdespres,1
VaxYourFamily,ShotAtLife,1
VaxYourFamily,ShotbyShotorg,1
VaxYourFamily,skepticalraptor,1
VaxYourFamily,VaccinateCal,1
VaxYourFamily,VaccinateIN,1
VaxYourFamily,vaccinemakers,1
VaxYourFamily,vaccinenation,1
VaxYourFamily,Vaccines,1
VaxYourFamily,vaccines4life,1
VaxYourFamily,VaccinesToday,1
VaxYourFamily,Vaccinologist,1
VaxYourFamily,VaxAmbassadors,1
VaxYourFamily,Vaxyourfam,1
VaxYourFamily,Voices4Vaccines,1
Vi_VIorg,CEPIvaccines,1
Vi_VIorg,DrNancyM_CDC,1
Vi_VIorg,DrTomFrieden,1
Vi_VIorg,famfightflu,1
Vi_VIorg,florian_krammer,1
Vi_VIorg,gavi,1
Vi_VIorg,GaviSeth,1
Vi_VIorg,HHSvaccines,1
Vi_VIorg,Immunize_USA,1
Vi_VIorg,ImmunizeOrg,1
Vi_VIorg,IVACtweets,1
Vi_VIorg,lj_tan,1
Vi_VIorg,michelzaffran,1
Vi_VIorg,MicrobesInfect,1
Vi_VIorg,mlipsitch,1
Vi_VIorg,mvankerkhove,1
Vi_VIorg,NIAIDNews,1
Vi_VIorg,NIHDirector,1
Vi_VIorg,NursesWhoVax,1
Vi_VIorg,sabinvaccine,1
Vi_VIorg,samicarlson,1
Vi_VIorg,sciencecohen,1
Vi_VIorg,ShotsHeard,1
Vi_VIorg,SJVanders,1
Vi_VIorg,snehiil,1
Vi_VIorg,TheInfluenzers,1
Vi_VIorg,ThisIsCANVax,1
Vi_VIorg,VaccinateIN,1
Vi_VIorg,vaccine_trust,1
Vi_VIorg,vaccinemakers,1
Vi_VIorg,vaccinenation,1
Vi_VIorg,Vaccines,1
Vi_VIorg,vaccines4life,1
Vi_VIorg,VaccineSafetyN,1
Vi_VIorg,VaccinesEurope,1
Vi_VIorg,VaccinesToday,1
Vi_VIorg,VaccineUK,1
Vi_VIorg,VaxAmbassadors,1
Vi_VIorg,VaxResources,1
Vi_VIorg,Vaxyourfam,1
Vi_VIorg,Voices4Vaccines,1
Vi_VIorg,wellcometrust,1
Vi_VIorg,WorkVaccines,1
Voices4Vaccines,AVACNow,1
Voices4Vaccines,DrJennersHouse,1
Voices4Vaccines,DrNancyM_CDC,1
Voices4Vaccines,DrPaulOffit,1
Voices4Vaccines,ebirimobinna,1
Voices4Vaccines,famfightflu,1
Voices4Vaccines,gavi,1
Voices4Vaccines,GaviSeth,1
Voices4Vaccines,HelenMatzger,1
Voices4Vaccines,HHSvaccines,1
Voices4Vaccines,HPVRoundtable,1
Voices4Vaccines,Immunize_USA,1
Voices4Vaccines,ImmunizeOrg,1
Voices4Vaccines,IVaccinateMI,1
Voices4Vaccines,jasonlschwartz,1
Voices4Vaccines,lj_tan,1
Voices4Vaccines,NIHDirector,1
Voices4Vaccines,NMAtweets,1
Voices4Vaccines,noelTbrewer,1
Voices4Vaccines,NursesWhoVax,1
Voices4Vaccines,PeterHotez,1
Voices4Vaccines,sarahdespres,1
Voices4Vaccines,sciencecohen,1
Voices4Vaccines,ShotAtLife,1
Voices4Vaccines,ShotbyShotorg,1
Voices4Vaccines,ShotsHeard,1
Voices4Vaccines,skepticalraptor,1
Voices4Vaccines,VaccinateIN,1
Voices4Vaccines,vaccinenation,1
Voices4Vaccines,Vaccines,1
Voices4Vaccines,VaccinesToday,1
Voices4Vaccines,Vaccinologist,1
Voices4Vaccines,vaninalala,1
Voices4Vaccines,VaxAmbassadors,1
Voices4Vaccines,VaxResources,1
Voices4Vaccines,Vaxyourfam,1
Voices4Vaccines,VaxYourFamily,1
Voices4Vaccines,wellcometrust,1
Wavaorg,CEPIvaccines,1
Wavaorg,ebirimobinna,1
Wavaorg,gavi,1
Wavaorg,GaviSeth,1
Wavaorg,IVACtweets,1
Wavaorg,NursesWhoVax,1
Wavaorg,sabinvaccine,1
Wavaorg,Vaccines,1
wellcometrust,CEPIvaccines,1
wellcometrust,DrCharlieWeller,1
wellcometrust,gavi,1
wellcometrust,GaviSeth,1
wellcometrust,michelzaffran,1
wellcometrust,mlipsitch,1
wellcometrust,NIHDirector,1
wellcometrust,PeterHotez,1
wellcometrust,Vaccines,1
WorkVaccines,CEPIvaccines,1
WorkVaccines,DrNancyM_CDC,1
